Importance	Ngram	Frequency in Sex Columns	Frequency in Non Sex Columns
29316	3-t	0.0	0.0005808887598024978
29317	3-r	0.0	0.0011617775196049957
29318	3-q	0.0	9.681479330041631e-05
29319	3-p	0.0	0.0012585923129054119
29320	3-o	0.0	0.0006777035531029141
29321	3-n	0.0	0.0004840739665020815
29322	3-l	0.0	0.0007745183464033305
29323	3/9	0.0	0.0
29324	3/a	0.0	9.681479330041631e-05
29325	2vl	0.0	0.0
29326	3/r	0.0	0.0
29327	30(	0.0	0.0
29328	30'	0.0	0.0
29329	30%	0.0	0.00019362958660083262
29330	3/ε	0.0	0.0
29331	3/δ	0.0	0.0
29332	3/α	0.0	0.0
29333	3/w	0.0	9.681479330041631e-05
29334	3/v	0.0	0.0
29335	3/u	0.0	0.0
29336	3/t	0.0	0.0
29337	3/s	0.0	0.00038725917320166524
29338	3/p	0.0	0.00019362958660083262
29339	3/b	0.0	0.0
29340	3/n	0.0	0.0
29341	3/m	0.0	0.0
29342	3/l	0.0	9.681479330041631e-05
29343	3/k	0.0	0.0
29344	3/i	0.0	0.0
29345	3/h	0.0	0.0
29346	3/g	0.0	0.0
29347	3/f	0.0	0.0
29348	3/e	0.0	0.0
29349	3/d	0.0	9.681479330041631e-05
29350	3/c	0.0	0.0005808887598024978
29351	3-k	0.0	0.0
29352	3-j	0.0	0.0
29353	3-i	0.0	0.0005808887598024978
29354	3+d	0.0	9.681479330041631e-05
29355	3+p	0.0	0.0
29356	3+o	0.0	0.0
29357	3+n	0.0	0.0
29358	3+m	0.0	9.681479330041631e-05
29359	3+l	0.0	0.0
29360	3+k	0.0	0.0
29361	3+i	0.0	0.0
29362	3+h	0.0	0.0
29363	3+g	0.0	0.0
29364	3+f	0.0	0.0
29365	3+e	0.0	0.0
29366	3+c	0.0	0.0010649627263045794
29367	3-h	0.0	0.0005808887598024978
29368	3+b	0.0	0.0
29369	3+a	0.0	0.0
29370	3+_	0.0	0.0013554071062058283
29371	3+7	0.0	0.0
29372	3+5	0.0	9.681479330041631e-05
29373	3+4	0.0	9.681479330041631e-05
29374	3+3	0.0	9.681479330041631e-05
29375	3+2	0.0	0.0
29376	3+1	0.0	0.0
29377	3+/	0.0	0.00019362958660083262
29378	3++	0.0	0.0
29379	3+q	0.0	0.0
29380	3+r	0.0	0.0
29381	3+s	0.0	0.0
29382	3+t	0.0	0.0
29383	3-g	0.0	0.0002904443799012489
29384	3-f	0.0	9.681479330041631e-05
29385	3-e	0.0	0.0007745183464033305
29386	3-d	0.0	0.0011617775196049957
29387	3-c	0.0	0.0017426662794074934
29388	3-b	0.0	0.0007745183464033305
29389	3-a	0.0	0.0005808887598024978
29390	3-[	0.0	0.0
29391	3-;	0.0	0.0
29392	3-9	0.0	0.0005808887598024978
29393	3-8	0.0	0.0002904443799012489
29394	3-7	0.0	0.0006777035531029141
29395	3-6	0.0	0.0006777035531029141
29396	3-5	0.0	0.0011617775196049957
29397	3-4	0.0	0.000968147933004163
29398	3-3	0.0	0.0011617775196049957
29399	3-/	0.0	0.0002904443799012489
29400	3--	0.0	9.681479330041631e-05
29401	3-)	0.0	0.0
29402	3-(	0.0	0.0
29403	3+x	0.0	0.0
29404	3+w	0.0	0.0
29405	3+v	0.0	0.0
29406	30)	0.0	0.0002904443799012489
29407	30/	0.0	0.0
29408	300	0.0	0.004743924871720399
29409	31m	0.0	9.681479330041631e-05
29410	31y	0.0	9.681479330041631e-05
29411	31x	0.0	0.0
29412	31w	0.0	9.681479330041631e-05
29413	31v	0.0	0.0
29414	31u	0.0	0.0
29415	31t	0.0	0.00019362958660083262
29416	31s	0.0	0.0
29417	31r	0.0	0.0002904443799012489
29418	31p	0.0	0.0
29419	31o	0.0	9.681479330041631e-05
29420	31n	0.0	9.681479330041631e-05
29421	31l	0.0	0.00019362958660083262
29422	31[	0.0	0.0
29423	31k	0.0	0.0
29424	31j	0.0	0.0
29425	31i	0.0	0.0
29426	31h	0.0	0.0
29427	31g	0.0	9.681479330041631e-05
29428	31f	0.0	0.00019362958660083262
29429	31e	0.0	0.0
29430	31d	0.0	9.681479330041631e-05
29431	31c	0.0	0.0002904443799012489
29432	31b	0.0	0.00019362958660083262
29433	31a	0.0	0.0002904443799012489
29434	31z	0.0	9.681479330041631e-05
29435	31|	0.0	0.0
29436	32'	0.0	0.0
29437	32(	0.0	0.0
29438	32g	0.0	9.681479330041631e-05
29439	32f	0.0	9.681479330041631e-05
29440	32e	0.0	9.681479330041631e-05
29441	32d	0.0	0.0
29442	32c	0.0	9.681479330041631e-05
29443	32b	0.0	9.681479330041631e-05
29444	32a	0.0	9.681479330041631e-05
29445	32]	0.0	0.0007745183464033305
29446	32;	0.0	0.0
29447	32:	0.0	0.0
29448	329	0.0	0.0036789621454158196
29449	328	0.0	0.003194888178913738
29450	327	0.0	0.0034853325588149867
29451	326	0.0	0.0033885177655145707
29452	325	0.0	0.003582147352115403
29453	324	0.0	0.004163036111917901
29454	323	0.0	0.003582147352115403
29455	322	0.0	0.0039694065253170685
29456	320	0.0	0.003098073385613322
29457	32/	0.0	0.0
29458	32-	0.0	0.0013554071062058283
29459	32+	0.0	0.00019362958660083262
29460	32)	0.0	0.0002904443799012489
29461	31]	0.0	0.0007745183464033305
29462	31;	0.0	0.0
29463	302	0.0	0.004066221318617485
29464	30e	0.0	0.0
29465	30p	0.0	0.00019362958660083262
29466	30o	0.0	0.0
29467	30n	0.0	0.0004840739665020815
29468	30m	0.0	0.00019362958660083262
29469	30l	0.0	0.00019362958660083262
29470	30k	0.0	0.0
29471	30j	0.0	0.0
29472	30i	0.0	0.0
29473	30h	0.0	0.0
29474	30g	0.0	0.0
29475	30f	0.0	9.681479330041631e-05
29476	30d	0.0	0.00019362958660083262
29477	31:	0.0	0.0
29478	30c	0.0	9.681479330041631e-05
29479	30b	0.0	0.00019362958660083262
29480	30a	0.0	0.0002904443799012489
29481	30]	0.0	0.000968147933004163
29482	30;	0.0	0.0
29483	30:	0.0	0.0
29484	309	0.0	0.003775776938716236
29485	308	0.0	0.004356665698518733
29486	307	0.0	0.0050343692516216475
29487	306	0.0	0.0039694065253170685
29488	304	0.0	0.0032917029722141543
29489	30q	0.0	0.0
29490	30r	0.0	0.0
29491	30s	0.0	0.00019362958660083262
29492	30t	0.0	0.0005808887598024978
29493	318	0.0	0.004163036111917901
29494	316	0.0	0.0033885177655145707
29495	315	0.0	0.004550295285119566
29496	314	0.0	0.0036789621454158196
29497	313	0.0	0.0030012585923129055
29498	312	0.0	0.0033885177655145707
29499	311	0.0	0.003872591732016652
29500	310	0.0	0.003775776938716236
29501	31/	0.0	0.00019362958660083262
29502	31-	0.0	0.0018394810727079098
29503	31+	0.0	0.00019362958660083262
29504	31)	0.0	0.00038725917320166524
29505	31(	0.0	9.681479330041631e-05
29506	30—	0.0	0.0
29507	30μ	0.0	0.0
29508	30µ	0.0	0.0
29509	30 	0.0	0.0
29510	30z	0.0	0.0002904443799012489
29511	30y	0.0	0.0
29512	30x	0.0	9.681479330041631e-05
29513	30w	0.0	0.0
29514	30v	0.0	0.0
29515	30u	0.0	0.0002904443799012489
29516	3+)	0.0	0.0002904443799012489
29517	3*v	0.0	0.0
29518	3*_	0.0	0.00019362958660083262
29519	2xw	0.0	0.0
29520	2y4	0.0	0.0
29521	2y3	0.0	0.0
29522	2y2	0.0	0.0
29523	2y1	0.0	0.0
29524	2y0	0.0	0.0
29525	2y/	0.0	0.0
29526	2y-	0.0	0.0
29527	2y)	0.0	0.0
29528	2xz	0.0	0.0
29529	2xy	0.0	0.0
29530	2xx	0.0	0.0
29531	2xv	0.0	0.0
29532	2xa	0.0	0.0
29533	2xt	0.0	0.0
29534	2xs	0.0	0.0
29535	2xq	0.0	0.0
29536	2xp	0.0	0.0
29537	2xn	0.0	0.0
29538	2xm	0.0	0.0
29539	2xk	0.0	9.681479330041631e-05
29540	2xi	0.0	0.0
29541	2xh	0.0	0.0
29542	2xg	0.0	0.0
29543	2xd	0.0	0.0
29544	2y5	0.0	0.0
29545	2y6	0.0	0.0
29546	2y7	0.0	0.0
29547	2y8	0.0	0.0
29548	2zl	0.0	0.0
29549	2zj	0.0	0.0
29550	2zh	0.0	0.0
29551	2zf	0.0	0.0
29552	2zd	0.0	0.0
29553	2zc	0.0	0.0
29554	2z_	0.0	0.0004840739665020815
29555	2z-	0.0	0.0
29556	2yu	0.0	0.0
29557	2yt	0.0	0.0
29558	2yr	0.0	9.681479330041631e-05
29559	2yq	0.0	0.0
29560	2yo	0.0	0.0
29561	2yn	0.0	0.0
29562	2yj	0.0	0.0
29563	2yh	0.0	0.0
29564	2ye	0.0	0.0
29565	2yd	0.0	0.0
29566	2yc	0.0	0.0
29567	2yb	0.0	0.0
29568	2y_	0.0	0.00019362958660083262
29569	2y:	0.0	0.0
29570	2y9	0.0	0.0
29571	2xc	0.0	0.0
29572	2x_	0.0	9.681479330041631e-05
29573	2zo	0.0	0.0
29574	2w1	0.0	9.681479330041631e-05
29575	2wb	0.0	0.0
29576	2wa	0.0	0.0
29577	2w_	0.0	0.0004840739665020815
29578	2w9	0.0	0.0
29579	2w8	0.0	0.0
29580	2w7	0.0	0.0
29581	2w6	0.0	0.0
29582	2w5	0.0	0.0
29583	2w4	0.0	9.681479330041631e-05
29584	2w3	0.0	0.0
29585	2w2	0.0	0.0
29586	2w/	0.0	0.0
29587	2x:	0.0	0.0
29588	2w-	0.0	0.0
29589	2vz	0.0	0.0
29590	2vy	0.0	0.0
29591	2vx	0.0	0.0
29592	2vw	0.0	0.0
29593	2vt	0.0	0.0
29594	2vs	0.0	0.0
29595	2vr	0.0	0.0
29596	2vq	0.0	0.0
29597	2vp	0.0	0.0
29598	2vm	0.0	0.0
29599	2wc	0.0	0.0
29600	2wd	0.0	0.0
29601	2we	0.0	0.0
29602	2wf	0.0	0.0
29603	2x9	0.0	0.0
29604	2x8	0.0	0.0
29605	2x7	0.0	0.0
29606	2x6	0.0	0.0
29607	2x5	0.0	0.0
29608	2x4	0.0	0.0
29609	2x2	0.0	0.0
29610	2x1	0.0	0.0
29611	2x/	0.0	0.0
29612	2x)	0.0	0.0
29613	2wx	0.0	0.0
29614	2wv	0.0	0.0
29615	2wt	0.0	0.0
29616	2ws	0.0	0.0
29617	2wr	0.0	0.0
29618	2wq	0.0	0.0
29619	2wp	0.0	9.681479330041631e-05
29620	2wo	0.0	0.0
29621	2wn	0.0	0.0
29622	2wm	0.0	0.0
29623	2wl	0.0	0.0
29624	2wk	0.0	9.681479330041631e-05
29625	2wh	0.0	0.0
29626	2zn	0.0	0.0
29627	2zp	0.0	0.0
29628	3*1	0.0	0.0
29629	3(-	0.0	0.0
29630	3(h	0.0	9.681479330041631e-05
29631	3(f	0.0	0.0
29632	3(e	0.0	0.0
29633	3(d	0.0	0.0
29634	3(c	0.0	0.0
29635	3(b	0.0	0.0
29636	3(a	0.0	0.0
29637	3(5	0.0	0.00019362958660083262
29638	3(4	0.0	0.0
29639	3(2	0.0	0.0
29640	3(1	0.0	0.00019362958660083262
29641	3(+	0.0	0.0
29642	3&a	0.0	0.0
29643	3'v	0.0	0.0
29644	3'u	0.0	0.0
29645	3's	0.0	9.681479330041631e-05
29646	3'r	0.0	0.0
29647	3'm	0.0	0.0
29648	3'g	0.0	0.0
29649	3'e	0.0	0.0
29650	3'c	0.0	0.0
29651	3'b	0.0	0.0
29652	3'_	0.0	0.0
29653	3'-	0.0	0.00019362958660083262
29654	3(i	0.0	0.0
29655	3(l	0.0	0.0
29656	3(m	0.0	0.0
29657	3(n	0.0	9.681479330041631e-05
29658	3*)	0.0	0.0
29659	3)t	0.0	0.0
29660	3)r	0.0	0.0
29661	3)p	0.0	0.0
29662	3)n	0.0	9.681479330041631e-05
29663	3)d	0.0	0.0
29664	3)a	0.0	0.0
29665	3)]	0.0	0.0
29666	3)[	0.0	0.0
29667	3);	0.0	0.0
29668	3):	0.0	0.0
29669	3)9	0.0	0.0
29670	3)2	0.0	0.0
29671	3)-	0.0	0.0
29672	3)+	0.0	0.0
29673	3))	0.0	0.0
29674	3)(	0.0	0.0
29675	3(w	0.0	0.0
29676	3(u	0.0	0.0
29677	3(t	0.0	0.0
29678	3(s	0.0	9.681479330041631e-05
29679	3(r	0.0	0.0
29680	3(p	0.0	0.0
29681	3&l	0.0	0.0
29682	3%p	0.0	0.0
29683	2zr	0.0	0.0
29684	2~4	0.0	0.0
29685	2μg	0.0	0.0
29686	2β_	0.0	0.0
29687	2β+	0.0	0.0
29688	2α_	0.0	9.681479330041631e-05
29689	2µm	0.0	0.0
29690	2µg	0.0	0.0
29691	2°c	0.0	0.0
29692	2°_	0.0	0.0
29693	2 g	0.0	0.0
29694	2 d	0.0	0.0
29695	2 _	0.0	0.0
29696	2|c	0.0	0.0
29697	3%_	0.0	0.0
29698	2{w	0.0	0.0
29699	2{d	0.0	0.0
29700	2{a	0.0	0.0
29701	2zz	0.0	0.0
29702	2zy	0.0	0.0
29703	2zx	0.0	0.0
29704	2zw	0.0	0.0
29705	2zv	0.0	0.0
29706	2zu	0.0	0.0
29707	2zt	0.0	0.0
29708	2zs	0.0	0.0
29709	2μm	0.0	0.0
29710	2φ_	0.0	9.681479330041631e-05
29711	2–/	0.0	0.0
29712	2–_	0.0	0.0
29713	3%)	0.0	0.00019362958660083262
29714	3#c	0.0	0.0
29715	3#b	0.0	0.0
29716	3#a	0.0	0.0
29717	3#_	0.0	0.0
29718	3#9	0.0	0.0
29719	3#8	0.0	0.0
29720	3#7	0.0	0.0
29721	3#6	0.0	0.0
29722	3#5	0.0	0.0
29723	3#4	0.0	0.0
29724	3#3	0.0	9.681479330041631e-05
29725	3#2	0.0	9.681479330041631e-05
29726	3#1	0.0	9.681479330041631e-05
29727	2：s	0.0	0.0
29728	2：a	0.0	0.0
29729	2）_	0.0	0.0
29730	2（s	0.0	0.0
29731	2（n	0.0	0.0
29732	2≤b	0.0	0.0
29733	2™_	0.0	0.0
29734	2™)	0.0	0.0
29735	2’d	0.0	0.0
29736	5ec	0.0	0.0
29737	e2;	0.0	0.0
29738	dek	0.0	0.0
29739	s_~	0.0	0.0
29740	sa)	0.0	0.0005808887598024978
29741	sa(	0.0	0.0
29742	sa&	0.0	9.681479330041631e-05
29743	s_≥	0.0	9.681479330041631e-05
29744	s_−	0.0	0.0
29745	s_∆	0.0	0.0
29746	s_–	0.0	0.0
29747	s_μ	0.0	0.0
29748	s_δ	0.0	0.0
29749	s_β	0.0	0.0
29750	s_µ	0.0	0.0
29751	s_z	0.0	0.0002904443799012489
29752	sat	0.0	0.0017426662794074934
29753	s_y	0.0	9.681479330041631e-05
29754	s_x	0.0	0.00019362958660083262
29755	s_w	0.0	0.004937554458321232
29756	s_u	0.0	0.0016458514861070772
29757	s_q	0.0	9.681479330041631e-05
29758	s_n	0.0	0.0039694065253170685
29759	s_k	0.0	0.0012585923129054119
29760	s_j	0.0	0.0004840739665020815
29761	s_h	0.0	0.0039694065253170685
29762	s__	0.0	0.0
29763	s_[	0.0	0.00038725917320166524
29764	sa+	0.0	0.0
29765	sa-	0.0	0.0005808887598024978
29766	sa/	0.0	0.0
29767	sa0	0.0	0.0004840739665020815
29768	sao	0.0	9.681479330041631e-05
29769	sak	0.0	0.00019362958660083262
29770	saj	0.0	9.681479330041631e-05
29771	sai	0.0	0.00038725917320166524
29772	sah	0.0	0.0008713331397037467
29773	saf	0.0	0.00019362958660083262
29774	sae	0.0	0.0002904443799012489
29775	sad	0.0	0.0
29776	sac	0.0	0.0006777035531029141
29777	sab	0.0	0.0002904443799012489
29778	saa	0.0	9.681479330041631e-05
29779	sa]	0.0	0.0
29780	sa;	0.0	0.0
29781	sa:	0.0	0.0
29782	sa9	0.0	0.0
29783	sa8	0.0	0.0
29784	sa7	0.0	0.0
29785	sa6	0.0	0.0
29786	sa5	0.0	0.0
29787	sa4	0.0	0.0
29788	sa3	0.0	9.681479330041631e-05
29789	sa2	0.0	0.00019362958660083262
29790	sa1	0.0	9.681479330041631e-05
29791	s_;	0.0	0.0
29792	s_:	0.0	0.0
29793	s_9	0.0	0.0007745183464033305
29794	s:u	0.0	0.0
29795	s:s	0.0	0.0
29796	s:q	0.0	0.0
29797	s:p	0.0	0.0
29798	s:n	0.0	0.0
29799	s:i	0.0	0.0
29800	s:g	0.0	0.0
29801	s:e	0.0	0.0
29802	s:d	0.0	0.0
29803	s:c	0.0	0.0
29804	s:a	0.0	0.0
29805	s:_	0.0	0.0
29806	s:1	0.0	0.0
29807	s9v	0.0	0.0
29808	s9t	0.0	0.0
29809	s9o	0.0	0.0
29810	s9n	0.0	0.0
29811	s9i	0.0	0.0
29812	s9f	0.0	9.681479330041631e-05
29813	s9d	0.0	0.0
29814	s9c	0.0	0.0
29815	s9b	0.0	9.681479330041631e-05
29816	s9a	0.0	9.681479330041631e-05
29817	s9_	0.0	0.004647110078419983
29818	s:t	0.0	0.0
29819	s;_	0.0	0.0
29820	s_8	0.0	0.0014522218995062445
29821	s;c	0.0	0.0
29822	s_7	0.0	0.0012585923129054119
29823	s_6	0.0	0.0014522218995062445
29824	s_5	0.0	0.0012585923129054119
29825	s_4	0.0	0.002129925452609159
29826	s_0	0.0	0.0008713331397037467
29827	s_/	0.0	0.0
29828	s_-	0.0	0.000968147933004163
29829	s_+	0.0	0.0008713331397037467
29830	s_*	0.0	0.0
29831	s_)	0.0	0.0
29832	s_'	0.0	0.0
29833	s_&	0.0	9.681479330041631e-05
29834	s_#	0.0	9.681479330041631e-05
29835	s_"	0.0	9.681479330041631e-05
29836	s]_	0.0	0.0
29837	s[[	0.0	0.0
29838	s[4	0.0	0.0
29839	s@a	0.0	0.0
29840	s@2	0.0	0.0
29841	s=v	0.0	0.0
29842	s=d	0.0	0.0
29843	s;p	0.0	0.0
29844	s;n	0.0	0.0
29845	sas	0.0	0.000968147933004163
29846	sau	0.0	0.0
29847	rgm	0.0	0.00019362958660083262
29848	scf	0.0	0.00019362958660083262
29849	scz	0.0	0.00019362958660083262
29850	scy	0.0	0.0
29851	scw	0.0	0.0
29852	scv	0.0	0.00038725917320166524
29853	sct	0.0	9.681479330041631e-05
29854	scp	0.0	0.00019362958660083262
29855	scn	0.0	0.0004840739665020815
29856	scm	0.0	0.0002904443799012489
29857	sck	0.0	0.0
29858	scj	0.0	0.0
29859	scg	0.0	0.0
29860	sce	0.0	0.001936295866008326
29861	sav	0.0	9.681479330041631e-05
29862	scd	0.0	0.0
29863	scb	0.0	0.00019362958660083262
29864	sc]	0.0	0.0
29865	sc;	0.0	0.0
29866	sc:	0.0	0.0
29867	sc9	0.0	0.0
29868	sc8	0.0	0.00038725917320166524
29869	sc7	0.0	0.0
29870	sc6	0.0	0.0002904443799012489
29871	sc5	0.0	9.681479330041631e-05
29872	sc4	0.0	9.681479330041631e-05
29873	sd)	0.0	0.0
29874	sd-	0.0	0.00019362958660083262
29875	sd/	0.0	0.0
29876	sd0	0.0	0.0
29877	sdo	0.0	9.681479330041631e-05
29878	sdn	0.0	9.681479330041631e-05
29879	sdm	0.0	0.0002904443799012489
29880	sdl	0.0	0.0
29881	sdk	0.0	0.0
29882	sdi	0.0	9.681479330041631e-05
29883	sdh	0.0	9.681479330041631e-05
29884	sdg	0.0	0.0
29885	sdf	0.0	0.0002904443799012489
29886	sde	0.0	0.0
29887	sdd	0.0	9.681479330041631e-05
29888	sdb	0.0	0.0
29889	sda	0.0	0.00019362958660083262
29890	sd_	0.0	0.0012585923129054119
29891	sd:	0.0	0.0
29892	sd8	0.0	0.0
29893	sd7	0.0	0.0
29894	sd6	0.0	0.0
29895	sd5	0.0	0.0
29896	sd4	0.0	0.00019362958660083262
29897	sd3	0.0	9.681479330041631e-05
29898	sd2	0.0	0.00019362958660083262
29899	sd1	0.0	0.0005808887598024978
29900	sc2	0.0	0.0013554071062058283
29901	sc1	0.0	0.0005808887598024978
29902	sc0	0.0	0.00019362958660083262
29903	sbd	0.0	9.681479330041631e-05
29904	sbb	0.0	9.681479330041631e-05
29905	sba	0.0	9.681479330041631e-05
29906	sb_	0.0	0.0006777035531029141
29907	sb:	0.0	0.0
29908	sb9	0.0	0.00019362958660083262
29909	sb8	0.0	0.0
29910	sb7	0.0	0.0
29911	sb6	0.0	0.0
29912	sb5	0.0	0.00019362958660083262
29913	sb4	0.0	0.0
29914	sb3	0.0	0.0002904443799012489
29915	sb2	0.0	9.681479330041631e-05
29916	sb1	0.0	0.00019362958660083262
29917	sb0	0.0	9.681479330041631e-05
29918	sb/	0.0	0.0
29919	sb-	0.0	0.0
29920	sb+	0.0	9.681479330041631e-05
29921	sb)	0.0	0.0
29922	saß	0.0	0.0
29923	saz	0.0	0.0
29924	say	0.0	0.00038725917320166524
29925	sax	0.0	0.0
29926	saw	0.0	9.681479330041631e-05
29927	sbc	0.0	0.00038725917320166524
29928	sbe	0.0	9.681479330041631e-05
29929	sc/	0.0	0.0
29930	sbf	0.0	9.681479330041631e-05
29931	sc+	0.0	0.0006777035531029141
29932	sc*	0.0	9.681479330041631e-05
29933	sc)	0.0	0.0007745183464033305
29934	sc(	0.0	0.0
29935	sc'	0.0	9.681479330041631e-05
29936	sc#	0.0	0.00019362958660083262
29937	sby	0.0	0.0
29938	sbx	0.0	0.00019362958660083262
29939	sbw	0.0	9.681479330041631e-05
29940	sbv	0.0	9.681479330041631e-05
29941	sbu	0.0	9.681479330041631e-05
29942	sbs	0.0	9.681479330041631e-05
29943	sbr	0.0	0.00019362958660083262
29944	sbp	0.0	0.0
29945	sbo	0.0	0.0
29946	sbn	0.0	0.0
29947	sbm	0.0	9.681479330041631e-05
29948	sbl	0.0	0.0
29949	sbk	0.0	9.681479330041631e-05
29950	sbj	0.0	9.681479330041631e-05
29951	sbi	0.0	0.0
29952	sbh	0.0	0.0
29953	sbg	0.0	9.681479330041631e-05
29954	s9]	0.0	0.0007745183464033305
29955	s9;	0.0	0.0
29956	s9:	0.0	0.0
29957	s4d	0.0	0.0
29958	s4t	0.0	0.0
29959	s4s	0.0	0.0
29960	s4r	0.0	0.0
29961	s4p	0.0	0.0
29962	s4n	0.0	0.0
29963	s4m	0.0	0.0
29964	s4l	0.0	0.0
29965	s4h	0.0	0.00019362958660083262
29966	s4g	0.0	0.0
29967	s4f	0.0	0.0
29968	s4e	0.0	0.0
29969	s4c	0.0	0.0
29970	s99	0.0	0.0007745183464033305
29971	s4b	0.0	9.681479330041631e-05
29972	s4a	0.0	0.0002904443799012489
29973	s4]	0.0	0.0007745183464033305
29974	s4;	0.0	0.0
29975	s4:	0.0	0.0
29976	s49	0.0	0.0011617775196049957
29977	s48	0.0	0.000968147933004163
29978	s47	0.0	0.000968147933004163
29979	s46	0.0	0.0018394810727079098
29980	s45	0.0	0.0018394810727079098
29981	s44	0.0	0.001549036692806661
29982	s4u	0.0	0.00019362958660083262
29983	s4v	0.0	0.0
29984	s4w	0.0	0.0
29985	s4x	0.0	0.0
29986	s5p	0.0	0.0
29987	s5n	0.0	0.0
29988	s5m	0.0	0.0
29989	s5k	0.0	0.0
29990	s5i	0.0	0.0
29991	s5d	0.0	0.0
29992	s5c	0.0	0.0
29993	s5b	0.0	0.0002904443799012489
29994	s5a	0.0	0.00038725917320166524
29995	s5:	0.0	0.0
29996	s58	0.0	0.0011617775196049957
29997	s57	0.0	0.001549036692806661
29998	s56	0.0	0.0014522218995062445
29999	s55	0.0	0.0013554071062058283
30000	s53	0.0	0.0013554071062058283
30001	s52	0.0	0.0014522218995062445
30002	s51	0.0	0.0013554071062058283
30003	s50	0.0	0.001549036692806661
30004	s5/	0.0	0.0
30005	s5-	0.0	0.00038725917320166524
30006	s5+	0.0	0.0
30007	s5)	0.0	0.0
30008	s5#	0.0	0.0
30009	s43	0.0	0.001549036692806661
30010	s42	0.0	0.001549036692806661
30011	s41	0.0	0.0016458514861070772
30012	s35	0.0	0.0020331106593087424
30013	s33	0.0	0.002226740245909575
30014	s32	0.0	0.002129925452609159
30015	s31	0.0	0.0023235550392099913
30016	s30	0.0	0.00261399941911124
30017	s3/	0.0	0.0
30018	s3-	0.0	0.00038725917320166524
30019	s3+	0.0	0.0
30020	s3)	0.0	0.00019362958660083262
30021	s3(	0.0	0.0
30022	s3&	0.0	0.0
30023	s3#	0.0	0.0
30024	s2）	0.0	0.0
30025	s2x	0.0	0.0
30026	s2w	0.0	0.0
30027	s2v	0.0	0.0
30028	s2t	0.0	0.0
30029	s2s	0.0	0.0
30030	s2r	0.0	0.0
30031	s2p	0.0	0.0
30032	s2n	0.0	0.0
30033	s2m	0.0	0.0
30034	s2l	0.0	0.0
30035	s2k	0.0	0.0
30036	s34	0.0	0.0024203698325104077
30037	s36	0.0	0.0018394810727079098
30038	s40	0.0	0.0016458514861070772
30039	s38	0.0	0.0023235550392099913
30040	s4/	0.0	0.0
30041	s4-	0.0	0.0002904443799012489
30042	s4)	0.0	0.0
30043	s4#	0.0	0.0
30044	s3–	0.0	0.0
30045	s3w	0.0	0.0
30046	s3t	0.0	0.0
30047	s3s	0.0	0.0
30048	s3p	0.0	0.0
30049	s3n	0.0	0.0
30050	s3m	0.0	0.0
30051	s3l	0.0	9.681479330041631e-05
30052	s3k	0.0	0.0
30053	s3i	0.0	0.0
30054	s3h	0.0	0.0
30055	s3g	0.0	0.0
30056	s3e	0.0	0.0
30057	s3d	0.0	0.0
30058	s3c	0.0	0.0
30059	s3b	0.0	0.00019362958660083262
30060	s3a	0.0	0.0
30061	s3:	0.0	0.0
30062	s39	0.0	0.0020331106593087424
30063	s5r	0.0	0.0
30064	s5s	0.0	0.0
30065	s5t	0.0	0.0
30066	s8d	0.0	0.0
30067	s8b	0.0	9.681479330041631e-05
30068	s8a	0.0	9.681479330041631e-05
30069	s8]	0.0	0.0007745183464033305
30070	s8:	0.0	0.0
30071	s89	0.0	0.0010649627263045794
30072	s88	0.0	0.0008713331397037467
30073	s87	0.0	0.0008713331397037467
30074	s86	0.0	0.0007745183464033305
30075	s85	0.0	0.0007745183464033305
30076	s84	0.0	0.0007745183464033305
30077	s83	0.0	0.0010649627263045794
30078	s82	0.0	0.0011617775196049957
30079	s81	0.0	0.000968147933004163
30080	s80	0.0	0.000968147933004163
30081	s8/	0.0	0.0
30082	s8-	0.0	9.681479330041631e-05
30083	s8)	0.0	0.0
30084	s8(	0.0	0.0
30085	s7w	0.0	0.0
30086	s7t	0.0	0.0
30087	s7s	0.0	0.0
30088	s7r	0.0	0.0
30089	s7p	0.0	0.0
30090	s8c	0.0	0.0
30091	s8e	0.0	0.0
30092	s7m	0.0	0.0
30093	s8f	0.0	0.0
30094	s98	0.0	0.0007745183464033305
30095	s97	0.0	0.0007745183464033305
30096	s96	0.0	0.0006777035531029141
30097	s95	0.0	0.0007745183464033305
30098	s94	0.0	0.0013554071062058283
30099	s93	0.0	0.000968147933004163
30100	s92	0.0	0.0008713331397037467
30101	s91	0.0	0.0006777035531029141
30102	s90	0.0	0.0006777035531029141
30103	s9/	0.0	0.0
30104	s9-	0.0	0.0007745183464033305
30105	s9+	0.0	0.0
30106	s9)	0.0	9.681479330041631e-05
30107	s9(	0.0	0.0
30108	s8y	0.0	0.0
30109	s8v	0.0	0.0
30110	s8t	0.0	0.0
30111	s8p	0.0	0.0
30112	s8o	0.0	0.0
30113	s8n	0.0	0.0
30114	s8i	0.0	0.0
30115	s8h	0.0	0.0
30116	s8g	0.0	0.0
30117	s7n	0.0	0.0
30118	s7l	0.0	0.0
30119	s5w	0.0	0.0
30120	s6n	0.0	0.0
30121	s6k	0.0	0.0
30122	s6h	0.0	0.0
30123	s6g	0.0	0.0
30124	s6f	0.0	0.0
30125	s6d	0.0	0.0
30126	s6c	0.0	0.0
30127	s6b	0.0	9.681479330041631e-05
30128	s6a	0.0	9.681479330041631e-05
30129	s6_	0.0	0.004259850905218318
